,fpath,size,date_created,date_modified
148,S:\camstudio\aud\~temp-20160212_1623_07.wav,179836316.0,Fri Mar 25 21:59:47 2016,Fri Feb 12 12:10:07 2016
149,S:\camstudio\aud\~temp-20160212_1823_22.wav,47739176.0,Fri Mar 25 22:00:04 2016,Fri Feb 12 13:57:52 2016
150,S:\camstudio\aud\~temp-20160212_1837_00.wav,213904448.0,Fri Mar 25 22:00:09 2016,Fri Feb 12 14:27:12 2016
151,S:\camstudio\aud\~temp-20160213_0028_19.wav,225820268.0,Fri Mar 25 22:00:30 2016,Fri Feb 12 20:19:39 2016
152,S:\camstudio\aud\~temp-20160216_1455_20.wav,47594528.0,Fri Mar 25 22:00:52 2016,Tue Feb 16 10:29:50 2016
153,S:\camstudio\aud\~temp-20160216_1503_36.wav,50445152.0,Fri Mar 25 22:00:56 2016,Tue Feb 16 10:38:22 2016
154,S:\camstudio\aud\~temp-20160216_1510_41.wav,24953588.0,Fri Mar 25 22:01:01 2016,Tue Feb 16 10:43:02 2016
155,S:\camstudio\aud\~temp-20160216_1807_11.wav,109218104.0,Fri Mar 25 22:01:04 2016,Tue Feb 16 13:47:30 2016
156,S:\camstudio\aud\~temp-20160216_1835_02.wav,234155168.0,Fri Mar 25 22:01:14 2016,Tue Feb 16 14:27:09 2016
157,S:\camstudio\aud\~temp-20160216_1902_09.wav,373594076.0,Fri Mar 25 22:01:37 2016,Tue Feb 16 15:07:27 2016
158,S:\camstudio\aud\~temp-20160216_1938_56.wav,440559044.0,Fri Mar 25 22:02:13 2016,Tue Feb 16 15:50:34 2016
159,S:\camstudio\aud\~temp-20160216_2028_29.wav,491815592.0,Fri Mar 25 22:02:55 2016,Tue Feb 16 16:44:58 2016
160,S:\camstudio\aud\~temp-20160216_2315_00.wav,74227400.0,Fri Mar 25 22:03:43 2016,Tue Feb 16 18:52:01 2016
161,S:\camstudio\aud\~temp-20160217_0134_20.wav,613109996.0,Fri Mar 25 22:03:50 2016,Tue Feb 16 22:02:16 2016
162,S:\camstudio\aud\~temp-20160217_0243_55.wav,717551144.0,Fri Mar 25 22:04:49 2016,Tue Feb 16 23:21:48 2016
163,S:\camstudio\aud\~temp-20160217_0453_24.wav,101380652.0,Fri Mar 25 22:05:47 2016,Wed Feb 17 00:32:59 2016
164,S:\camstudio\aud\~temp-20160217_2329_59.wav,291927932.0,Fri Mar 25 22:05:56 2016,Wed Feb 17 19:27:34 2016
165,S:\camstudio\aud\~temp-20160217_2358_37.wav,24861860.0,Fri Mar 25 22:06:19 2016,Wed Feb 17 19:30:58 2016
166,S:\camstudio\aud\~temp-20160218_0312_49.wav,101345372.0,Fri Mar 25 22:06:21 2016,Wed Feb 17 22:52:24 2016
