,fpath,size,date_created,date_modified
202,S:\9_11_2016\20160911_182229.jpg,1853287.0,Mon Sep 12 00:22:29 2016,Mon Sep 12 00:22:28 2016
203,S:\9_11_2016\20160911_182232.jpg,1878529.0,Mon Sep 12 00:22:32 2016,Mon Sep 12 00:22:32 2016
204,S:\9_11_2016\20160911_182237.jpg,1862504.0,Mon Sep 12 00:22:37 2016,Mon Sep 12 00:22:36 2016
205,S:\9_11_2016\20160911_182241.jpg,1692702.0,Mon Sep 12 00:22:41 2016,Mon Sep 12 00:22:40 2016
206,S:\9_11_2016\20160911_182247.jpg,1797482.0,Mon Sep 12 00:22:47 2016,Mon Sep 12 00:22:46 2016
207,S:\9_11_2016\20160911_182305.jpg,1422565.0,Mon Sep 12 00:23:05 2016,Mon Sep 12 00:23:04 2016
208,S:\9_11_2016\20160911_182314.jpg,1313759.0,Mon Sep 12 00:23:14 2016,Mon Sep 12 00:23:14 2016
209,S:\9_11_2016\20160911_182320.jpg,1430847.0,Mon Sep 12 00:23:21 2016,Mon Sep 12 00:23:20 2016
210,S:\9_11_2016\20160911_182327.jpg,1154609.0,Mon Sep 12 00:23:27 2016,Mon Sep 12 00:23:26 2016
211,S:\9_11_2016\20160911_182329.jpg,1165468.0,Mon Sep 12 00:23:29 2016,Mon Sep 12 00:23:28 2016
212,S:\9_11_2016\20160911_182634.jpg,1674252.0,Mon Sep 12 00:26:35 2016,Mon Sep 12 00:26:34 2016
213,S:\9_11_2016\20160911_182637.jpg,1687918.0,Mon Sep 12 00:26:37 2016,Mon Sep 12 00:26:36 2016
